   2.61000e+02  2.61000e-04  1.00000e-06  3.22997e+01  8.60254e-02 -1.26750e-01 2.22507e-308  5.14796e-01 #[2022-01-18 17:41:26.136605]
   2.81000e+02  2.81000e-04  1.00000e-06  3.68380e+01  9.81125e-02 -1.29313e-01 2.22507e-308  5.82921e-01 #[2022-01-18 17:41:26.143018]
   3.01000e+02  3.01000e-04  1.00000e-06  4.20325e+01  1.11947e-01 -1.32227e-01 2.22507e-308  6.60873e-01 #[2022-01-18 17:41:26.150446]
   3.21000e+02  3.21000e-04  1.00000e-06  4.79783e+01  1.27783e-01 -1.35540e-01 2.22507e-308  7.50040e-01 #[2022-01-18 17:41:26.157431]
   3.41000e+02  3.41000e-04  1.00000e-06  5.47844e+01  1.45910e-01 -1.39303e-01 2.22507e-308  8.52024e-01 #[2022-01-18 17:41:26.164191]
   3.61000e+02  3.61000e-04  1.00000e-06  6.25758e+01  1.66661e-01 -1.43579e-01 2.22507e-308  9.68670e-01 #[2022-01-18 17:41:26.172070]
   3.81000e+02  3.81000e-04  1.00000e-06  7.14955e+01  1.90417e-01 -1.48433e-01 2.22507e-308  1.10210e+00 #[2022-01-18 17:41:26.178474]
   4.01000e+02  4.01000e-04  1.00000e-06  8.17069e+01  2.17614e-01 -1.53941e-01 2.22507e-308  1.25472e+00 #[2022-01-18 17:41:26.186673]
   4.21000e+02  4.21000e-04  1.00000e-06  9.33966e+01  2.48748e-01 -1.60186e-01 2.22507e-308  1.42931e+00 #[2022-01-18 17:41:26.193080]
   4.41000e+02  4.41000e-04  1.00000e-06  1.06777e+02  2.84385e-01 -1.67260e-01 2.22507e-308  1.62905e+00 #[2022-01-18 17:41:26.201190]
   4.61000e+02  4.61000e-04  1.00000e-06  1.22090e+02  3.25170e-01 -1.75262e-01 2.22507e-308  1.85754e+00 #[2022-01-18 17:41:26.207596]
   4.81000e+02  4.81000e-04  1.00000e-06  1.39610e+02  3.71831e-01 -1.84303e-01 2.22507e-308  2.11895e+00 #[2022-01-18 17:41:26.214373]
   5.01000e+02  5.01000e-04  1.00000e-06  1.59645e+02  4.25192e-01 -1.94498e-01 2.22507e-308  2.41800e+00 #[2022-01-18 17:41:26.222142]
   5.21000e+02  5.21000e-04  1.00000e-06  1.82543e+02  4.86175e-01 -2.05972e-01 2.22507e-308  2.76007e+00 #[2022-01-18 17:41:26.228566]
   5.41000e+02  5.41000e-04  1.00000e-06  2.08688e+02  5.55809e-01 -2.18850e-01  1.54964e-02  3.15129e+00 #[2022-01-18 17:41:26.236668]
   5.61000e+02  5.61000e-04  1.00000e-06  2.38505e+02  6.35224e-01 -2.33262e-01  3.39036e-02  3.59858e+00 #[2022-01-18 17:41:26.243087]
   5.81000e+02  5.81000e-04  1.00000e-06  2.72455e+02  7.25642e-01 -2.49331e-01  5.50331e-02  4.10975e+00 #[2022-01-18 17:41:26.250659]
   6.01000e+02  6.01000e-04  1.00000e-06  3.11022e+02  8.28360e-01 -2.67168e-01  7.92259e-02  4.69358e+00 #[2022-01-18 17:41:26.257685]
   6.21000e+02  6.21000e-04  1.00000e-06  3.54704e+02  9.44701e-01 -2.86868e-01  1.06821e-01  5.35981e+00 #[2022-01-18 17:41:26.264685]
   6.41000e+02  6.41000e-04  1.00000e-06  4.03982e+02  1.00000e+00 -3.08493e-01  1.38124e-01  6.11917e+00 #[2022-01-18 17:41:26.271954]
   6.61000e+02  6.61000e-04  1.00000e-06  4.59276e+02  1.00000e+00 -3.32068e-01  1.73367e-01  6.98330e+00 #[2022-01-18 17:41:26.278039]
   6.81000e+02  6.81000e-04  1.00000e-06  5.20888e+02  1.00000e+00 -3.57564e-01  2.12847e-01  7.96461e+00 #[2022-01-18 17:41:26.285033]
   7.01000e+02  7.01000e-04  1.00000e-06  5.88908e+02  1.00000e+00 -3.85018e-01  2.56513e-01  9.07595e+00 #[2022-01-18 17:41:26.291729]
   7.21000e+02  7.21000e-04  1.00000e-06  6.63112e+02  1.00000e+00 -4.16036e-01  3.03721e-01  1.03301e+01 #[2022-01-18 17:41:26.298321]
   7.41000e+02  7.41000e-04  1.00000e-06  7.42826e+02  1.00000e+00 -4.48702e-01  3.53738e-01  1.17390e+01 #[2022-01-18 17:41:26.305627]
   7.61000e+02  7.61000e-04  1.00000e-06  8.26799e+02  1.00000e+00 -4.82653e-01  4.05530e-01  1.33126e+01 #[2022-01-18 17:41:26.311715]
   7.81000e+02  7.81000e-04  1.00000e-06  9.13094e+02  1.00000e+00 -5.17445e-01  4.57852e-01  1.50576e+01 #[2022-01-18 17:41:26.318838]
   8.01000e+02  8.01000e-04  1.00000e-06  9.99042e+02  1.00000e+00 -5.52565e-01  5.09392e-01  1.69759e+01 #[2022-01-18 17:41:26.325532]
   8.21000e+02  8.21000e-04  1.00000e-06  1.08129e+03  1.00000e+00 -5.87458e-01  5.58924e-01  1.90626e+01 #[2022-01-18 17:41:26.332289]
   8.41000e+02  8.41000e-04  1.00000e-06  1.15596e+03  1.00000e+00 -6.21553e-01  6.05441e-01  2.13044e+01 #[2022-01-18 17:41:26.339370]
   8.61000e+02  8.61000e-04  1.00000e-06  1.21899e+03  1.00000e+00 -6.54296e-01  6.48314e-01  2.36788e+01 #[2022-01-18 17:41:26.345474]
   8.81000e+02  8.81000e-04  1.00000e-06  1.26654e+03  1.00000e+00 -6.85184e-01  6.87962e-01  2.61536e+01 #[2022-01-18 17:41:26.353369]
   9.01000e+02  9.01000e-04  1.00000e-06  1.29550e+03  1.00000e+00 -7.13793e-01  7.23445e-01  2.86881e+01 #[2022-01-18 17:41:26.359518]
   9.21000e+02  9.21000e-04  1.00000e-06  1.30398e+03  1.00000e+00 -7.39806e-01  7.54799e-01  3.12348e+01 #[2022-01-18 17:41:26.366745]
   9.41000e+02  9.41000e-04  1.00000e-06  1.29165e+03  9.90550e-01 -7.63022e-01  7.82216e-01  3.37430e+01 #[2022-01-18 17:41:26.373466]
   9.61000e+02  9.61000e-04  1.00000e-06  1.25996e+03  9.66240e-01 -7.83356e-01  8.05987e-01  3.61633e+01 #[2022-01-18 17:41:26.379983]
   9.81000e+02  9.81000e-04  1.00000e-06  1.21193e+03  9.29414e-01 -8.00830e-01  8.26452e-01  3.84516e+01 #[2022-01-18 17:41:26.387284]
#                                                                                                        
#       iter         time           dt        res_c      rel_res        min_c        max_c   grad_c_mag  
#                                                                                                         #[2022-01-18 17:41:26.393374]
   1.00100e+03  1.00100e-03  1.00000e-06  1.15190e+03  8.83373e-01 -8.15554e-01  8.43968e-01  4.05723e+01 #[2022-01-18 17:41:26.393537]
   1.02100e+03  1.02100e-03  1.00000e-06  1.08483e+03  8.31938e-01 -8.27704e-01  8.58892e-01  4.25014e+01 #[2022-01-18 17:41:26.400755]
   1.04100e+03  1.04100e-03  1.00000e-06  1.01572e+03  7.78938e-01 -8.37498e-01  8.71562e-01  4.42257e+01 #[2022-01-18 17:41:26.407426]
   1.06100e+03  1.06100e-03  1.00000e-06  9.48948e+02  7.27733e-01 -8.45176e-01  8.82296e-01  4.57433e+01 #[2022-01-18 17:41:26.413867]
   1.08100e+03  1.08100e-03  1.00000e-06  8.87822e+02  6.80857e-01 -8.50980e-01  8.91380e-01  4.70614e+01 #[2022-01-18 17:41:26.421351]
   1.10100e+03  1.10100e-03  1.00000e-06  8.34350e+02  6.39850e-01 -8.60798e-01  8.99065e-01  4.81934e+01 #[2022-01-18 17:41:26.427452]
   1.12100e+03  1.12100e-03  1.00000e-06  7.89288e+02  6.05293e-01 -8.69746e-01  9.05570e-01  4.91576e+01 #[2022-01-18 17:41:26.434763]
   1.14100e+03  1.14100e-03  1.00000e-06  7.52393e+02  5.76999e-01 -8.82078e-01  9.11079e-01  4.99744e+01 #[2022-01-18 17:41:26.441286]
   1.16100e+03  1.16100e-03  1.00000e-06  7.22755e+02  5.54269e-01 -8.93184e-01  9.15746e-01  5.06653e+01 #[2022-01-18 17:41:26.447512]
   1.18100e+03  1.18100e-03  1.00000e-06  6.99127e+02  5.36150e-01 -9.02820e-01  9.19698e-01  5.12479e+01 #[2022-01-18 17:41:26.453614]
   1.20100e+03  1.20100e-03  1.00000e-06  6.80195e+02  5.21631e-01 -9.11110e-01  9.23042e-01  5.17388e+01 #[2022-01-18 17:41:26.459548]
   1.22100e+03  1.22100e-03  1.00000e-06  6.64762e+02  5.09796e-01 -9.18185e-01  9.25863e-01  5.21533e+01 #[2022-01-18 17:41:26.466111]
   1.24100e+03  1.24100e-03  1.00000e-06  6.51851e+02  4.99895e-01 -9.24178e-01  9.29229e-01  5.25041e+01 #[2022-01-18 17:41:26.471538]
   1.26100e+03  1.26100e-03  1.00000e-06  6.40739e+02  4.91373e-01 -9.29217e-01  9.35256e-01  5.28026e+01 #[2022-01-18 17:41:26.476944]
   1.28100e+03  1.28100e-03  1.00000e-06  6.30911e+02  4.83836e-01 -9.33425e-01  9.40259e-01  5.30573e+01 #[2022-01-18 17:41:26.484334]
   1.30100e+03  1.30100e-03  1.00000e-06  6.21992e+02  4.76996e-01 -9.36918e-01  9.44399e-01  5.32757e+01 #[2022-01-18 17:41:26.490255]
   1.32100e+03  1.32100e-03  1.00000e-06  6.13681e+02  4.70622e-01 -9.39801e-01  9.47818e-01  5.34638e+01 #[2022-01-18 17:41:26.496608]
   1.34100e+03  1.34100e-03  1.00000e-06  6.05715e+02  4.64514e-01 -9.42170e-01  9.50637e-01  5.36266e+01 #[2022-01-18 17:41:26.504206]
   1.36100e+03  1.36100e-03  1.00000e-06  5.97891e+02  4.58513e-01 -9.44113e-01  9.52961e-01  5.37674e+01 #[2022-01-18 17:41:26.510147]
   1.38100e+03  1.38100e-03  1.00000e-06  5.90081e+02  4.52524e-01 -9.45703e-01  9.54875e-01  5.38896e+01 #[2022-01-18 17:41:26.518343]
   1.40100e+03  1.40100e-03  1.00000e-06  5.82240e+02  4.46511e-01 -9.47006e-01  9.56453e-01  5.39961e+01 #[2022-01-18 17:41:26.524323]
   1.42100e+03  1.42100e-03  1.00000e-06  5.74374e+02  4.40479e-01 -9.48076e-01  9.57751e-01  5.40890e+01 #[2022-01-18 17:41:26.530934]
   1.44100e+03  1.44100e-03  1.00000e-06  5.66514e+02  4.34451e-01 -9.48956e-01  9.58817e-01  5.41703e+01 #[2022-01-18 17:41:26.537968]
   1.46100e+03  1.46100e-03  1.00000e-06  5.58704e+02  4.28461e-01 -9.49683e-01  9.59690e-01  5.42415e+01 #[2022-01-18 17:41:26.543891]
   1.48100e+03  1.48100e-03  1.00000e-06  5.51005e+02  4.22557e-01 -9.50283e-01  9.60400e-01  5.43035e+01 #[2022-01-18 17:41:26.551461]
   1.50100e+03  1.50100e-03  1.00000e-06  5.43499e+02  4.16801e-01 -9.50776e-01  9.61378e-01  5.43571e+01 #[2022-01-18 17:41:26.557971]
   1.52100e+03  1.52100e-03  1.00000e-06  5.36273e+02  4.11259e-01 -9.51177e-01  9.62309e-01  5.44036e+01 #[2022-01-18 17:41:26.566594]
   1.54100e+03  1.54100e-03  1.00000e-06  5.29402e+02  4.05990e-01 -9.51493e-01  9.63136e-01  5.44442e+01 #[2022-01-18 17:41:26.572656]
   1.56100e+03  1.56100e-03  1.00000e-06  5.22930e+02  4.01027e-01 -9.51731e-01  9.63873e-01  5.44790e+01 #[2022-01-18 17:41:26.578612]
   1.58100e+03  1.58100e-03  1.00000e-06  5.16852e+02  3.96366e-01 -9.51895e-01  9.64536e-01  5.45083e+01 #[2022-01-18 17:41:26.586580]
   1.60100e+03  1.60100e-03  1.00000e-06  5.11118e+02  3.91969e-01 -9.51988e-01  9.65134e-01  5.45332e+01 #[2022-01-18 17:41:26.592554]
   1.62100e+03  1.62100e-03  1.00000e-06  5.05659e+02  3.87782e-01 -9.52011e-01  9.65678e-01  5.45531e+01 #[2022-01-18 17:41:26.600086]
   1.64100e+03  1.64100e-03  1.00000e-06  5.00411e+02  3.83758e-01 -9.51967e-01  9.66177e-01  5.45685e+01 #[2022-01-18 17:41:26.605994]
   1.66100e+03  1.66100e-03  1.00000e-06  4.95340e+02  3.79868e-01 -9.51858e-01  9.66636e-01  5.45794e+01 #[2022-01-18 17:41:26.611962]
   1.68100e+03  1.68100e-03  1.00000e-06  4.90429e+02  3.76103e-01 -9.51686e-01  9.67063e-01  5.45862e+01 #[2022-01-18 17:41:26.619541]
   1.70100e+03  1.70100e-03  1.00000e-06  4.85676e+02  3.72458e-01 -9.51454e-01  9.67462e-01  5.45893e+01 #[2022-01-18 17:41:26.625512]
   1.72100e+03  1.72100e-03  1.00000e-06  4.81084e+02  3.68936e-01 -9.51164e-01  9.67838e-01  5.45888e+01 #[2022-01-18 17:41:26.632749]
   1.74100e+03  1.74100e-03  1.00000e-06  4.76665e+02  3.65547e-01 -9.50817e-01  9.68192e-01  5.45850e+01 #[2022-01-18 17:41:26.638999]
   1.76100e+03  1.76100e-03  1.00000e-06  4.72434e+02  3.62302e-01 -9.50415e-01  9.69482e-01  5.45778e+01 #[2022-01-18 17:41:26.644935]
   1.78100e+03  1.78100e-03  1.00000e-06  4.68392e+02  3.59203e-01 -9.49959e-01  9.70889e-01  5.45674e+01 #[2022-01-18 17:41:26.652547]
   1.80100e+03  1.80100e-03  1.00000e-06  4.64538e+02  3.56247e-01 -9.49449e-01  9.72219e-01  5.45542e+01 #[2022-01-18 17:41:26.658449]
   1.82100e+03  1.82100e-03  1.00000e-06  4.60865e+02  3.53430e-01 -9.48882e-01  9.73475e-01  5.45386e+01 #[2022-01-18 17:41:26.665694]
   1.84100e+03  1.84100e-03  1.00000e-06  4.57368e+02  3.50748e-01 -9.48377e-01  9.74660e-01  5.45206e+01 #[2022-01-18 17:41:26.671992]
   1.86100e+03  1.86100e-03  1.00000e-06  4.54038e+02  3.48194e-01 -9.49202e-01  9.75777e-01  5.45001e+01 #[2022-01-18 17:41:26.677980]
   1.88100e+03  1.88100e-03  1.00000e-06  4.50862e+02  3.45759e-01 -9.49993e-01  9.76826e-01  5.44774e+01 #[2022-01-18 17:41:26.685594]
   1.90100e+03  1.90100e-03  1.00000e-06  4.47837e+02  3.43440e-01 -9.50754e-01  9.77810e-01  5.44524e+01 #[2022-01-18 17:41:26.691501]
   1.92100e+03  1.92100e-03  1.00000e-06  4.44976e+02  3.41245e-01 -9.51490e-01  9.78727e-01  5.44249e+01 #[2022-01-18 17:41:26.698609]
   1.94100e+03  1.94100e-03  1.00000e-06  4.42305e+02  3.39197e-01 -9.52203e-01  9.79579e-01  5.43948e+01 #[2022-01-18 17:41:26.704960]
   1.96100e+03  1.96100e-03  1.00000e-06  4.39860e+02  3.37322e-01 -9.52895e-01  9.80365e-01  5.43626e+01 #[2022-01-18 17:41:26.710912]
   1.98100e+03  1.98100e-03  1.00000e-06  4.37662e+02  3.35636e-01 -9.53566e-01  9.81086e-01  5.43284e+01 #[2022-01-18 17:41:26.718536]
#                                                                                                        
#       iter         time           dt        res_c      rel_res        min_c        max_c   grad_c_mag  
#                                                                                                         #[2022-01-18 17:41:26.724441]
   2.00100e+03  2.00100e-03  1.00000e-06  4.35716e+02  3.34144e-01 -9.54215e-01  9.81743e-01  5.42926e+01 #[2022-01-18 17:41:26.724599]
   2.02100e+03  2.02100e-03  1.00000e-06  4.34006e+02  3.32833e-01 -9.54839e-01  9.82336e-01  5.42551e+01 #[2022-01-18 17:41:26.731030]
   2.04100e+03  2.04100e-03  1.00000e-06  4.32498e+02  3.31676e-01 -9.55434e-01  9.82867e-01  5.42160e+01 #[2022-01-18 17:41:26.738025]
   2.06100e+03  2.06100e-03  1.00000e-06  4.31144e+02  3.30638e-01 -9.55994e-01  9.83340e-01  5.41756e+01 #[2022-01-18 17:41:26.743992]
   2.08100e+03  2.08100e-03  1.00000e-06  4.29890e+02  3.29676e-01 -9.56513e-01  9.83756e-01  5.41339e+01 #[2022-01-18 17:41:26.751459]
   2.10100e+03  2.10100e-03  1.00000e-06  4.28683e+02  3.28751e-01 -9.56985e-01  9.84119e-01  5.40909e+01 #[2022-01-18 17:41:26.757364]
   2.12100e+03  2.12100e-03  1.00000e-06  4.27479e+02  3.27827e-01 -9.57401e-01  9.84433e-01  5.40465e+01 #[2022-01-18 17:41:26.764003]
   2.14100e+03  2.14100e-03  1.00000e-06  4.26245e+02  3.26880e-01 -9.57755e-01  9.84701e-01  5.40008e+01 #[2022-01-18 17:41:26.771024]
   2.16100e+03  2.16100e-03  1.00000e-06  4.24952e+02  3.25889e-01 -9.58042e-01  9.84926e-01  5.39537e+01 #[2022-01-18 17:41:26.776998]
   2.18100e+03  2.18100e-03  1.00000e-06  4.23575e+02  3.24833e-01 -9.58256e-01  9.85112e-01  5.39055e+01 #[2022-01-18 17:41:26.784719]
   2.20100e+03  2.20100e-03  1.00000e-06  4.22090e+02  3.23694e-01 -9.58395e-01  9.85262e-01  5.38563e+01 #[2022-01-18 17:41:26.790637]
   2.22100e+03  2.22100e-03  1.00000e-06  4.20468e+02  3.22450e-01 -9.58458e-01  9.85379e-01  5.38063e+01 #[2022-01-18 17:41:26.797195]
   2.24100e+03  2.24100e-03  1.00000e-06  4.18683e+02  3.21082e-01 -9.58444e-01  9.85466e-01  5.37553e+01 #[2022-01-18 17:41:26.804193]
   2.26100e+03  2.26100e-03  1.00000e-06  4.16717e+02  3.19574e-01 -9.58357e-01  9.85524e-01  5.37035e+01 #[2022-01-18 17:41:26.810165]
   2.28100e+03  2.28100e-03  1.00000e-06  4.14574e+02  3.17930e-01 -9.58198e-01  9.85555e-01  5.36513e+01 #[2022-01-18 17:41:26.817931]
   2.30100e+03  2.30100e-03  1.00000e-06  4.12289e+02  3.16178e-01 -9.57974e-01  9.85561e-01  5.35986e+01 #[2022-01-18 17:41:26.823849]
   2.32100e+03  2.32100e-03  1.00000e-06  4.09924e+02  3.14365e-01 -9.57689e-01  9.85544e-01  5.35456e+01 #[2022-01-18 17:41:26.830335]
   2.34100e+03  2.34100e-03  1.00000e-06  4.07547e+02  3.12541e-01 -9.57347e-01  9.85504e-01  5.34923e+01 #[2022-01-18 17:41:26.837250]
   2.36100e+03  2.36100e-03  1.00000e-06  4.05220e+02  3.10757e-01 -9.56957e-01  9.85442e-01  5.34388e+01 #[2022-01-18 17:41:26.843218]
   2.38100e+03  2.38100e-03  1.00000e-06  4.02991e+02  3.09048e-01 -9.56521e-01  9.85359e-01  5.33850e+01 #[2022-01-18 17:41:26.850848]
   2.40100e+03  2.40100e-03  1.00000e-06  4.00890e+02  3.07437e-01 -9.56047e-01  9.85256e-01  5.33307e+01 #[2022-01-18 17:41:26.858084]
   2.42100e+03  2.42100e-03  1.00000e-06  3.98933e+02  3.05936e-01 -9.55539e-01  9.85132e-01  5.32760e+01 #[2022-01-18 17:41:26.865866]
   2.44100e+03  2.44100e-03  1.00000e-06  3.97125e+02  3.04549e-01 -9.55002e-01  9.84988e-01  5.32210e+01 #[2022-01-18 17:41:26.872585]
   2.46100e+03  2.46100e-03  1.00000e-06  3.95460e+02  3.03272e-01 -9.54438e-01  9.84825e-01  5.31655e+01 #[2022-01-18 17:41:26.878472]
   2.48100e+03  2.48100e-03  1.00000e-06  3.93918e+02  3.02089e-01 -9.53851e-01  9.84642e-01  5.31095e+01 #[2022-01-18 17:41:26.885915]
   2.50100e+03  2.50100e-03  1.00000e-06  3.92467e+02  3.00977e-01 -9.53243e-01  9.85068e-01  5.30529e+01 #[2022-01-18 17:41:26.891817]
   2.52100e+03  2.52100e-03  1.00000e-06  3.91074e+02  2.99908e-01 -9.52616e-01  9.85626e-01  5.29954e+01 #[2022-01-18 17:41:26.898268]
   2.54100e+03  2.54100e-03  1.00000e-06  3.89708e+02  2.98861e-01 -9.51971e-01  9.86146e-01  5.29369e+01 #[2022-01-18 17:41:26.905281]
   2.56100e+03  2.56100e-03  1.00000e-06  3.88353e+02  2.97822e-01 -9.51523e-01  9.86631e-01  5.28778e+01 #[2022-01-18 17:41:26.911168]
   2.58100e+03  2.58100e-03  1.00000e-06  3.87006e+02  2.96789e-01 -9.51806e-01  9.87084e-01  5.28178e+01 #[2022-01-18 17:41:26.918640]
   2.60100e+03  2.60100e-03  1.00000e-06  3.85672e+02  2.95766e-01 -9.51981e-01  9.87507e-01  5.27568e+01 #[2022-01-18 17:41:26.924527]
   2.62100e+03  2.62100e-03  1.00000e-06  3.84361e+02  2.94761e-01 -9.52038e-01  9.87903e-01  5.26950e+01 #[2022-01-18 17:41:26.931007]
   2.64100e+03  2.64100e-03  1.00000e-06  3.83084e+02  2.93782e-01 -9.51979e-01  9.88274e-01  5.26326e+01 #[2022-01-18 17:41:26.938053]
   2.66100e+03  2.66100e-03  1.00000e-06  3.81847e+02  2.92832e-01 -9.51813e-01  9.88620e-01  5.25694e+01 #[2022-01-18 17:41:26.943949]
   2.68100e+03  2.68100e-03  1.00000e-06  3.80650e+02  2.91915e-01 -9.51558e-01  9.88944e-01  5.25055e+01 #[2022-01-18 17:41:26.951534]
   2.70100e+03  2.70100e-03  1.00000e-06  3.79500e+02  2.91033e-01 -9.51234e-01  9.89247e-01  5.24412e+01 #[2022-01-18 17:41:26.957423]
   2.72100e+03  2.72100e-03  1.00000e-06  3.78416e+02  2.90201e-01 -9.50864e-01  9.89530e-01  5.23761e+01 #[2022-01-18 17:41:26.963866]
   2.74100e+03  2.74100e-03  1.00000e-06  3.77428e+02  2.89444e-01 -9.50466e-01  9.89794e-01  5.23104e+01 #[2022-01-18 17:41:26.970817]
   2.76100e+03  2.76100e-03  1.00000e-06  3.76558e+02  2.88777e-01 -9.50057e-01  9.90040e-01  5.22441e+01 #[2022-01-18 17:41:26.976709]
   2.78100e+03  2.78100e-03  1.00000e-06  3.75784e+02  2.88183e-01 -9.49646e-01  9.90268e-01  5.21773e+01 #[2022-01-18 17:41:26.984231]
   2.80100e+03  2.80100e-03  1.00000e-06  3.75002e+02  2.87583e-01 -9.49768e-01  9.90480e-01  5.21103e+01 #[2022-01-18 17:41:26.990129]
   2.82100e+03  2.82100e-03  1.00000e-06  3.74060e+02  2.86861e-01 -9.50532e-01  9.90676e-01  5.20432e+01 #[2022-01-18 17:41:26.996539]
   2.84100e+03  2.84100e-03  1.00000e-06  3.72844e+02  2.85928e-01 -9.51311e-01  9.90857e-01  5.19763e+01 #[2022-01-18 17:41:27.003744]
   2.86100e+03  2.86100e-03  1.00000e-06  3.71344e+02  2.84778e-01 -9.52091e-01  9.91025e-01  5.19096e+01 #[2022-01-18 17:41:27.009638]
   2.88100e+03  2.88100e-03  1.00000e-06  3.69576e+02  2.83422e-01 -9.52857e-01  9.91180e-01  5.18434e+01 #[2022-01-18 17:41:27.017159]
   2.90100e+03  2.90100e-03  1.00000e-06  3.67499e+02  2.81829e-01 -9.53599e-01  9.91321e-01  5.17777e+01 #[2022-01-18 17:41:27.023082]
   2.92100e+03  2.92100e-03  1.00000e-06  3.65095e+02  2.79986e-01 -9.54312e-01  9.91449e-01  5.17126e+01 #[2022-01-18 17:41:27.028992]
